,geometry_id,hit_id,channel0,channel1,timestamp,value,volume_id,boundary_id,layer_id,module_id,cx,cy,cz,rot_xu,rot_xv,rot_xw,rot_yu,rot_yv,rot_yw,rot_zu,rot_zv,rot_zw,bounds_type,bound_param0,bound_param1,bound_param2,bound_param3,bound_param4,bound_param5,bound_param6,module_t,pitch_u,pitch_v,x_global,y_global,z_global,radius
99678,936748997371120128,24895,497,62,0,0.0686518401,13,0,4,586,347.371613,-100.076035,0.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,363.96444036832,-63.94383886752001,74.39999999999999,361.5000004143057
99679,936748997371120128,24896,426,78,0,0.0553532615,13,0,4,586,347.371613,-100.076035,0.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,361.59403645856,-69.10558117216,93.6,361.5000004143057
99680,936748997371120384,24897,115,20,0,0.0166601911,13,0,4,587,356.392365,-60.5535011,0.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,359.2715237864,-51.81562666799999,24.0,361.4999921518131
99681,936748997371120640,24898,482,15,0,0.0115741873,13,0,4,588,360.931305,-20.2694664,0.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,368.82237282,17.47446815312,18.0,361.50001133768137
99682,936748997371120640,24898,483,15,0,0.038840659,13,0,4,588,360.931305,-20.2694664,0.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,368.83874433,17.552775071280003,18.0,361.50001133768137
99683,936748997371120640,24899,261,22,0,0.0295381676,13,0,4,588,360.931305,-20.2694664,0.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,365.20426911,0.16863923976000095,26.4,361.50001133768137
99684,936748997371120640,24899,262,22,0,0.00375973852,13,0,4,588,360.931305,-20.2694664,0.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,365.22064062,0.24694615792000008,26.4,361.50001133768137
99685,936748997371120640,24900,128,34,0,0.0705097467,13,0,4,588,360.931305,-20.2694664,0.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,363.02685828,-10.246180875519999,40.8,361.50001133768137
99686,936748997371120640,24900,129,34,0,0.0108460663,13,0,4,588,360.931305,-20.2694664,0.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,363.04322979,-10.16787395736,40.8,361.50001133768137
99687,936748997371120896,24901,525,30,0,0.042671252,13,0,4,589,360.931305,20.2694664,0.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,364.86931757220003,62.084440482,36.0,361.50001133768137
99688,936748997371120896,24901,526,30,0,0.0188438948,13,0,4,589,360.931305,20.2694664,0.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,364.87681854852804,62.16408805168,36.0,361.50001133768137
99689,936748997371120896,24902,162,53,0,0.0279094335,13,0,4,589,360.931305,20.2694664,0.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,362.146463165136,33.172372688159996,63.599999999999994,361.50001133768137
99690,936748997371120896,24902,161,53,0,0.00598479342,13,0,4,589,360.931305,20.2694664,0.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,362.138962188808,33.09272511848,63.599999999999994,361.50001133768137
99691,936748997371120896,24902,161,54,0,0.024728857,13,0,4,589,360.931305,20.2694664,0.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,362.138962188808,33.09272511848,64.8,361.50001133768137
99692,936748997371121152,24903,10,30,0,0.0320905112,13,0,4,590,356.392365,60.5535011,0.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,356.37772613199996,61.3533671568,36.0,361.4999921518131
99693,936748997371121408,24904,492,73,0,0.0205419436,13,0,4,591,347.371613,100.076035,0.0,-0.130129263,0.0,0.99149704,0.99149704,0.0,0.130129263,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,342.24972520832,139.10135849440002,87.6,361.5000004143057
99694,936748997371122688,24905,309,5,0,0.0942696184,13,0,4,596,240.884293,269.549652,0.0,-0.637691796,0.0,0.770291626,0.770291626,0.0,0.637691796,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,225.12055180288002,288.59126099471996,6.0,361.50001038372176
99695,936748997371122688,24906,276,6,0,0.00735941576,13,0,4,596,240.884293,269.549652,0.0,-0.637691796,0.0,0.770291626,0.770291626,0.0,0.637691796,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,226.80405814432,286.55769110207996,7.199999999999999,361.50001038372176
99696,936748997371122688,24906,277,6,0,0.0535183549,13,0,4,596,240.884293,269.549652,0.0,-0.637691796,0.0,0.770291626,0.770291626,0.0,0.637691796,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,226.75304280064,286.61931443215997,7.199999999999999,361.50001038372176
99697,936748997371122944,24907,292,81,0,0.0352661125,13,0,4,597,209.189667,294.825256,0.0,-0.71992743,0.0,0.694049358,0.694049358,0.0,0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,192.3721622352,311.03824900288004,97.2,361.49999772480834
99698,936748997371123456,24908,538,36,0,0.0522482134,13,0,4,599,138.340057,333.982452,0.0,-0.856317878,0.0,0.516449153,0.516449153,0.0,0.856317878,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,101.48413553088,356.21042354512,43.199999999999996,361.4999994670755
99699,936748997371123456,24908,539,36,0,0.0454651453,13,0,4,599,138.340057,333.982452,0.0,-0.856317878,0.0,0.516449153,0.516449153,0.0,0.856317878,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,101.41563010064,356.25173947736005,43.199999999999996,361.4999994670755
99700,936748997371123456,24909,451,0,0,0.0793120414,13,0,4,599,138.340057,333.982452,0.0,-0.856317878,0.0,0.516449153,0.516449153,0.0,0.856317878,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,107.44410796176,352.61593744024003,0.0,361.4999994670755
99701,936748997371123712,24910,101,18,0,0.0562850721,13,0,4,600,100.076035,347.371613,0.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,92.73327482016,350.74359602656,21.599999999999998,361.5000004143057
99702,936748997371123712,24911,13,37,0,0.0212621391,13,0,4,600,100.076035,347.371613,0.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,99.13092725408,347.80563061728003,44.4,361.5000004143057
99703,936748997371123712,24911,14,37,0,0.0450043678,13,0,4,600,100.076035,347.371613,0.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,99.05822665824,347.83901658784004,44.4,361.5000004143057
99704,936748997371123968,24912,429,60,0,0.0279792212,13,0,4,601,60.5535011,356.392365,0.0,-0.94976896,0.0,0.312952042,0.312952042,0.0,0.94976896,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,27.9574303928,367.13287908143997,72.0,361.4999921518131
99705,936748997371124224,24913,216,72,0,0.0115547134,13,0,4,602,20.2694664,360.931305,0.0,-0.978836477,0.0,0.204643875,0.204643875,0.0,0.978836477,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,3.355172077439999,364.46755116,86.39999999999999,361.50001133768137
99706,936748997371124480,24914,426,50,0,0.0298342668,13,0,4,603,-20.2694664,360.931305,0.0,-0.995594621,0.0,0.0937622041,0.0937622041,0.0,0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-54.19933108367999,364.126720915728,60.0,361.50001133768137
99707,936748997371124736,24915,117,33,0,0.0714917928,13,0,4,604,-60.5535011,356.392365,0.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-69.91193396455999,356.2210902444,39.6,361.4999921518131
99708,936748997371124992,24916,529,2,0,0.0280937348,13,0,4,605,-100.076035,347.371613,0.0,-0.99149704,0.0,-0.130129263,-0.130129263,0.0,0.99149704,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-142.0361897328,341.86454258984,2.4,361.5000004143057
99709,936748997371125248,24917,28,3,0,0.0210316107,13,0,4,606,-138.340057,333.982452,0.0,-0.970692873,0.0,-0.240323484,-0.240323484,0.0,0.970692873,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-140.51440903552,333.44412739584004,3.5999999999999996,361.4999994670755
99710,936748997371125248,24917,27,3,0,0.00745871011,13,0,4,606,-138.340057,333.982452,0.0,-0.970692873,0.0,-0.240323484,-0.240323484,0.0,0.970692873,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-140.43675360568,333.46335327456,3.5999999999999996,361.4999994670755
99711,936748997371125248,24918,434,60,0,0.0131564736,13,0,4,606,-138.340057,333.982452,0.0,-0.970692873,0.0,-0.240323484,-0.240323484,0.0,0.970692873,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-172.04251355056,325.63842063552005,72.0,361.4999994670755
99712,936748997371125248,24918,435,60,0,0.0555475801,13,0,4,606,-138.340057,333.982452,0.0,-0.970692873,0.0,-0.240323484,-0.240323484,0.0,0.970692873,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-172.1201689804,325.6191947568,72.0,361.4999994670755
99713,936748997371125504,24919,446,4,0,0.0197725985,13,0,4,607,-174.86438,316.39328,0.0,-0.937681675,0.0,-0.347495496,-0.347495496,0.0,0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-208.320862164,303.99464070272,4.8,361.50001247848223
99714,936748997371125504,24919,447,4,0,0.0730086565,13,0,4,607,-174.86438,316.39328,0.0,-0.937681675,0.0,-0.347495496,-0.347495496,0.0,0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-208.395876698,303.96684106304,4.8,361.50001247848223
99715,936748997371125504,24920,272,11,0,0.0536447726,13,0,4,607,-174.86438,316.39328,0.0,-0.937681675,0.0,-0.347495496,-0.347495496,0.0,0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-195.268333248,308.83177800704,13.2,361.50001247848223
99716,936748997371126016,24921,188,7,0,0.0594451018,13,0,4,609,-240.884293,269.549652,0.0,-0.836847007,0.0,-0.547436833,-0.547436833,0.0,0.836847007,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-253.47047198528003,261.31620203168,8.4,361.50001038372176
99717,936748997371126272,24922,419,51,0,0.0254267473,13,0,4,610,-269.549652,240.884293,0.0,-0.770291626,0.0,-0.637691796,-0.637691796,0.0,0.770291626,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-295.36982730351997,219.50886399808002,61.199999999999996,361.50001038372176
99718,936748997371126272,24923,97,64,0,0.0137696136,13,0,4,610,-269.549652,240.884293,0.0,-0.770291626,0.0,-0.637691796,-0.637691796,0.0,0.770291626,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-275.52711501775997,235.93580466304002,76.8,361.50001038372176
99719,936748997371126784,24924,200,8,0,0.0183968619,13,0,4,612,-316.39328,174.86438,0.0,-0.609079003,0.0,-0.793109536,-0.793109536,0.0,0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-326.138544048,162.17462742400002,9.6,361.50001247848223
99720,936748997371126784,24924,199,8,0,0.0327735618,13,0,4,612,-316.39328,174.86438,0.0,-0.609079003,0.0,-0.793109536,-0.793109536,0.0,0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-326.08981772776,162.23807618688002,9.6,361.50001247848223
99721,936748997371127040,24925,578,6,0,0.0757305473,13,0,4,613,-333.982452,138.340057,0.0,-0.516449153,0.0,-0.856317878,-0.856317878,0.0,0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-357.86306083472005,98.74391832128,7.199999999999999,361.4999994670755
99722,936748997371127296,24926,74,8,0,0.0728941411,13,0,4,614,-347.371613,100.076035,0.0,-0.417324632,0.0,-0.908757448,-0.908757448,0.0,0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-349.84217482144004,94.69619090784,9.6,361.5000004143057
99723,936748997371127552,24927,562,29,0,0.0439033061,13,0,4,615,-356.392365,60.5535011,0.0,-0.312952042,0.0,-0.94976896,-0.94976896,0.0,0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-370.46268880831997,17.8518886584,34.8,361.4999921518131
99724,936748997371127808,24928,60,30,0,0.0451370738,13,0,4,616,-360.931305,20.2694664,0.0,-0.204643875,0.0,-0.978836477,-0.978836477,0.0,0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-361.9135956,15.571051310399998,36.0,361.50001133768137
99725,936748997371127808,24929,332,87,0,0.0215881001,13,0,4,616,-360.931305,20.2694664,0.0,-0.204643875,0.0,-0.978836477,-0.978836477,0.0,0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-366.36664632000003,-5.728430429120003,104.39999999999999,361.50001133768137
99726,936748997371127808,24929,333,87,0,0.0462184958,13,0,4,616,-360.931305,20.2694664,0.0,-0.204643875,0.0,-0.978836477,-0.978836477,0.0,0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-366.38301783000003,-5.806737347280002,104.39999999999999,361.50001133768137
99727,936748997371127808,24930,107,14,0,0.000515574706,13,0,4,616,-360.931305,20.2694664,0.0,-0.204643875,0.0,-0.978836477,-0.978836477,0.0,0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-362.68305657,11.890626156879998,16.8,361.50001133768137
99728,936748997371127808,24930,108,14,0,0.0942884237,13,0,4,616,-360.931305,20.2694664,0.0,-0.204643875,0.0,-0.978836477,-0.978836477,0.0,0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-362.69942808,11.812319238719999,16.8,361.50001133768137
99729,936748997371128064,24931,360,0,0,0.0372290164,13,0,4,617,-357.936005,-20.1012554,103.0,-0.0937622041,0.0,-0.995594621,-0.995594621,0.0,0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-360.63635647808,-48.7743804848,103.0,358.4999918326583
99730,936748997371128064,24931,361,0,0,0.0532796308,13,0,4,617,-357.936005,-20.1012554,103.0,-0.0937622041,0.0,-0.995594621,-0.995594621,0.0,0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-360.643857454408,-48.85402805448,103.0,358.4999918326583
99731,936748997371128832,24932,417,17,0,0.0424014442,13,0,4,620,-331.210815,-137.192017,103.0,0.240323484,0.0,-0.970692873,-0.970692873,0.0,-0.240323484,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-323.19362357376,-169.57433124328,123.4,358.5000048835321
99732,936748997371128832,24932,418,17,0,0.058982484,13,0,4,620,-331.210815,-137.192017,103.0,0.240323484,0.0,-0.970692873,-0.970692873,0.0,-0.240323484,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-323.17439769504,-169.65198667312,123.4,358.5000048835321
99733,936748997371129088,24933,334,14,0,0.0124870827,13,0,4,621,-313.767609,-173.413223,103.0,0.347495496,0.0,-0.937681675,-0.937681675,0.0,-0.347495496,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-304.48252934687997,-198.46807735599998,119.8,358.50001167200065
99734,936748997371129088,24934,252,39,0,0.0257878043,13,0,4,621,-313.767609,-173.413223,103.0,0.347495496,0.0,-0.937681675,-0.937681675,0.0,-0.347495496,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-306.76209980064,-192.31688556799998,149.8,358.50001167200065
99735,936748997371129344,24935,138,15,0,0.0871284977,13,0,4,622,-292.378571,-207.453659,103.0,0.450297534,0.0,-0.892878532,-0.892878532,0.0,-0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-287.40728622464,-217.31103799328,121.0,358.4999991806002
99736,936748997371130112,24936,587,32,0,0.0723834187,13,0,4,625,-207.453659,-292.378571,103.0,0.71992743,0.0,-0.694049358,-0.694049358,0.0,-0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-173.6458668872,-324.97112885168,141.4,358.4999991806002
99737,936748997371130112,24937,116,78,0,0.0256309528,13,0,4,625,-207.453659,-292.378571,103.0,0.71992743,0.0,-0.694049358,-0.694049358,0.0,-0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-200.7727324496,-298.81934904224005,196.6,358.4999991806002
99738,936748997371130112,24937,117,78,0,0.0337075144,13,0,4,625,-207.453659,-292.378571,103.0,0.71992743,0.0,-0.694049358,-0.694049358,0.0,-0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-200.71513825519997,-298.87487299088,196.6,358.4999991806002
99739,936748997371130368,24938,91,31,0,0.0136515489,13,0,4,626,-173.413223,-313.767609,103.0,0.793109536,0.0,-0.609079003,-0.609079003,0.0,-0.793109536,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-167.63938557792,-318.20170414183997,140.2,358.50001167200065
99740,936748997371130368,24938,90,31,0,0.0605025701,13,0,4,626,-173.413223,-313.767609,103.0,0.793109536,0.0,-0.609079003,-0.609079003,0.0,-0.793109536,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-167.7028343408,-318.1529778216,140.2,358.50001167200065
99741,936748997371131136,24939,423,16,0,0.0577541813,13,0,4,629,-60.0509796,-353.434753,103.0,0.94976896,0.0,-0.312952042,-0.312952042,0.0,-0.94976896,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-27.910797993599992,-364.02505010128,122.2,358.49999271839687
99742,936748997371131392,24940,171,3,0,0.0478732884,13,0,4,630,-20.1012554,-357.936005,103.0,0.978836477,0.0,-0.204643875,-0.204643875,0.0,-0.978836477,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-6.710772394639999,-360.73553321,106.6,358.4999918326583
99743,936748997371131392,24940,172,3,0,0.0172074381,13,0,4,630,-20.1012554,-357.936005,103.0,0.978836477,0.0,-0.204643875,-0.204643875,0.0,-0.978836477,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-6.63246547648,-360.75190472,106.6,358.4999918326583
99744,936748997371131648,24941,548,29,0,0.0290292315,13,0,4,631,20.1012554,-357.936005,103.0,0.995594621,0.0,-0.0937622041,-0.0937622041,0.0,-0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,63.74812358464,-362.046540027744,137.8,358.4999918326583
99745,936748997371131648,24942,149,80,0,0.0186581817,13,0,4,631,20.1012554,-357.936005,103.0,0.995594621,0.0,-0.0937622041,-0.0937622041,0.0,-0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,31.96874328232,-359.05365047287205,199.0,358.4999918326583
99746,936748997371131648,24942,150,80,0,0.066989243,13,0,4,631,20.1012554,-357.936005,103.0,0.995594621,0.0,-0.0937622041,-0.0937622041,0.0,-0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,32.048390852,-359.0611514492,199.0,358.4999918326583
99747,936748997371131904,24943,46,29,0,0.00184996147,13,0,4,632,60.0509796,-353.434753,103.0,0.999832571,0.0,0.018298585,0.018298585,0.0,-0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,63.73036346128,-353.3674142072,137.8,358.49999271839687
99748,936748997371131904,24944,130,34,0,0.043563325,13,0,4,632,60.0509796,-353.434753,103.0,0.999832571,0.0,0.018298585,0.018298585,0.0,-0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,70.4492383384,-353.244447716,143.8,358.49999271839687
99749,936748997371131904,24944,131,34,0,0.0251866281,13,0,4,632,60.0509796,-353.434753,103.0,0.999832571,0.0,0.018298585,0.018298585,0.0,-0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,70.52922494408,-353.2429838292,143.8,358.49999271839687
99750,936748997371132160,24945,307,80,0,0.0458805151,13,0,4,633,99.2455292,-344.488861,103.0,0.99149704,0.0,0.130129263,0.130129263,0.0,-0.99149704,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,123.5966965024,-341.29288630072,199.0,358.50000058474944
99751,936748997371132160,24945,308,80,0,0.0523778908,13,0,4,633,99.2455292,-344.488861,103.0,0.99149704,0.0,0.130129263,0.130129263,0.0,-0.99149704,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,123.6760162656,-341.28247595967997,199.0,358.50000058474944
99752,936748997371132672,24946,561,39,0,0.085032858,13,0,4,635,173.413223,-313.767609,103.0,0.937681675,0.0,0.347495496,0.347495496,0.0,-0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,215.49637657399998,-298.17201113952,149.8,358.50001167200065
99753,936748997371132672,24946,562,39,0,0.00225241948,13,0,4,635,173.413223,-313.767609,103.0,0.937681675,0.0,0.347495496,0.347495496,0.0,-0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,215.571391108,-298.14421149983997,149.8,358.50001167200065
99754,936748997371132928,24947,44,38,0,0.0215953104,13,0,4,636,207.453659,-292.378571,103.0,0.892878532,0.0,0.450297534,0.450297534,0.0,-0.892878532,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,210.59659143264,-290.79352368032005,148.6,358.4999991806002
99755,936748997371132928,24947,45,38,0,0.039317254,13,0,4,636,207.453659,-292.378571,103.0,0.892878532,0.0,0.450297534,0.450297534,0.0,-0.892878532,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,210.66802171519998,-290.7574998776,148.6,358.4999991806002
99756,936748997371133184,24948,225,39,0,0.00687756157,13,0,4,637,238.885254,-267.312714,103.0,0.836847007,0.0,0.547436833,0.547436833,0.0,-0.836847007,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,253.948500126,-257.45885100600003,149.8,358.50000229384983
99757,936748997371133696,24949,286,1,0,0.010751484,13,0,4,639,292.378571,-207.453659,103.0,0.694049358,0.0,0.71992743,0.71992743,0.0,-0.694049358,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,308.25842031104,-190.9817194016,104.2,358.4999991806002
99758,936748997371133952,24950,159,8,0,0.086895816,13,0,4,640,313.767609,-173.413223,103.0,0.609079003,0.0,0.793109536,0.793109536,0.0,-0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,321.51509391816,-163.32486970207998,112.6,358.50001167200065
99759,936748997371133952,24950,160,8,0,0.00144525582,13,0,4,640,313.767609,-173.413223,103.0,0.609079003,0.0,0.793109536,0.793109536,0.0,-0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,321.5638202384,-163.26142093919998,112.6,358.50001167200065
99760,936748997371134208,24951,186,77,0,0.0115363905,13,0,4,641,331.210815,-137.192017,103.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,338.89557839664,-124.45000697536,195.39999999999998,358.5000048835321
99761,936748997371134208,24951,186,78,0,0.0994071737,13,0,4,641,331.210815,-137.192017,103.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,338.89557839664,-124.45000697536,196.6,358.5000048835321
99762,936748997371134464,24952,366,57,0,0.044742167,13,0,4,642,344.488861,-99.2455292,103.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,356.70812622496,-72.63711112255999,171.39999999999998,358.50000058474944
99763,936748997371134720,24953,333,15,0,0.0492969714,13,0,4,643,353.434753,-60.0509796,103.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,361.77179539888,-34.7491345056,121.0,358.49999271839687
99764,936748997371134720,24953,334,15,0,0.0157045964,13,0,4,643,353.434753,-60.0509796,103.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,361.79683156224,-34.6731529888,121.0,358.49999271839687
99765,936748997371134976,24954,584,80,0,0.0862589628,13,0,4,644,357.936005,-20.1012554,103.0,0.204643875,0.0,0.978836477,0.978836477,0.0,-0.204643875,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,367.49696684,25.629984805439996,199.0,358.4999918326583
